1.4208, 0.513958, 3.63179, 7.83767, 0.211024, 9.09495e-13, 0.000206606, 0.747605, 0, 0
6.90703, 32.1219, 298.805, 415.554, 0.15386, 1.81899e-12, 4.43677e-16, 0.766506, 0, 0
1.49169, 0.455043, 2.94322, 7.4472, 1, 9.09495e-13, 1.83081e-07, 0.875786, 0, 0
3.95727, 10.9728, 156.209, 146.82, 0.268187, 1.81899e-12, 6.98984e-09, 0.661661, 0, 0
9.71971, 36.0122, 334.937, 395.443, 0.532709, 7.83984e-10, 3.16758e-20, 0.543357, 0, 0
1.42053, 0.510102, 3.00339, 6.73944, 1, 9.09495e-13, 2.05869e-06, 0.86795, 0, 0
6.95246, 24.3174, 197.916, 285.526, 0.027533, 7.83984e-10, 3.87685e-14, 0.616428, 0, 0
56.0214, 71.8598, 21145.6, 580.556, 6.67787e-08, 2.43426e-05, 0.999958, 0.696314, 0, 0
1.54489, 0.766592, 7.91011, 12.6073, 0.000112221, 9.09495e-13, 6.767e-07, 0.8558, 0, 0
1.69831, 0.721748, 6.96965, 12.0037, 0.143307, 7.27596e-12, 0.000144037, 0.961965, 0, 0
2.0726, 0.601456, 15.8225, 16.9122, 1, 1.45519e-10, 4.51916e-07, 0.998933, 0, 0
1.63118, 0.634863, 9.29445, 12.557, 0.011508, 7.84157e-07, 0.008197, 0.982306, 0, 0
1.13285, 0.562566, 5.71737, 9.89189, 0.211024, 3.81988e-11, 0.1458, 0.987136, 0, 0
1.30434, 0.494878, 6.10274, 9.91138, 0.027533, 7.83984e-10, 0.035629, 0.002297, 0, 0
0.863068, 0.368512, 2.85031, 6.47967, 0.012541, 1, 0.91124, 0.775118, 0, 0
1.83027, 0.591783, 3.71957, 7.99028, 0.059584, 9.09495e-13, 2.22457e-09, 0.514447, 0, 0
2.19683, 3.17968, 52.1033, 37.5143, 0.059584, 9.09495e-13, 2.79442e-08, 0.994909, 0, 0
2.6676, 2.58771, 51.8988, 33.1296, 0.143307, 7.27596e-12, 1.84925e-07, 0.34643, 0, 0
1.94968, 1.18736, 21.1571, 18.7835, 0.004324, 3.81988e-11, 0.00080169, 0.934488, 0, 0
1.61309, 0.749892, 5.10734, 9.04633, 0.755229, 3.81988e-11, 9.01874e-08, 0.99105, 0, 0
2.36775, 0.743977, 6.60608, 10.8697, 1, 9.09495e-13, 8.39043e-08, 0.945148, 0, 0
2.55553, 0.464469, 4.49568, 8.94521, 1.07684e-09, 2.91038e-11, 1.42446e-12, 0.988644, 0, 0
2.72912, 1.40765, 21.3208, 28.241, 0.324009, 1.02446e-08, 1.63069e-06, 0.246891, 0, 0
3.7209, 3.04583, 156.485, 53.9617, 0.117275, 2.53208e-05, 1.09858e-05, 0.303421, 0, 0
1.7294, 1.06211, 7.81964, 20.4259, 0.211024, 9.09495e-13, 0.011936, 0.971487, 0, 0
3.35334, 3.57778, 125.793, 48.007, 0.15386, 1.81899e-12, 0.002368, 0.00050438, 0, 0
2.36941, 2.02044, 66.341, 37.1941, 1, 3.35316e-07, 0.989064, 0.403782, 0, 0
1.05818, 0.593937, 6.86802, 10.7662, 0.268187, 1.38261e-06, 0.986295, 0.096874, 0, 0
1.49622, 0.468841, 4.13633, 8.19876, 0.027533, 9.09495e-13, 0.000483884, 0.992656, 0, 0
1.34838, 0.674165, 5.9109, 11.4016, 0.059584, 9.09495e-13, 0.970693, 0.993485, 0, 0
2.27461, 1.65898, 69.3393, 34.9792, 2.53208e-05, 7.83984e-10, 4.50265e-07, 0.998877, 0, 0
2.60239, 2.4035, 80.7525, 48.1335, 0.211024, 7.84157e-07, 0.91327, 0.928352, 0, 0
1.904, 3.1927, 77.4409, 42.4195, 0.211024, 9.09495e-13, 0.001279, 0.710657, 0, 0
1.55838, 0.565478, 4.25317, 8.94498, 0.755229, 9.09495e-13, 0.000283264, 0.848708, 0, 0
1.89911, 0.735417, 13.5909, 13.9073, 1, 1.04792e-08, 0.005019, 0.559583, 0, 0
3.09299, 10.2211, 114.351, 133.301, 0.072951, 7.27596e-12, 2.08387e-06, 4.05164e-23, 0, 0
1.06924, 0.600718, 2.69173, 7.43527, 0.417692, 7.27596e-12, 0.000174423, 0.994772, 0, 0
1.45299, 0.368357, 4.27943, 9.43568, 0.627103, 7.27596e-12, 0.001748, 0.973225, 0, 0
2.03106, 0.670061, 7.31302, 13.4159, 0.089531, 4.17698e-07, 3.37456e-07, 0.993888, 0, 0
2.22205, 0.872804, 18.7144, 20.4907, 1, 1.02446e-08, 4.8543e-05, 0.990985, 0, 0
2.89485, 3.02398, 73.0926, 38.9615, 0.417692, 7.27596e-12, 0.006061, 0.978051, 0, 0
1.97939, 0.733399, 5.3353, 11.468, 0.013853, 7.27596e-12, 4.66953e-07, 0.995348, 0, 0
2.46957, 0.696149, 3.19503, 8.38052, 0.742829, 1.45519e-11, 5.10284e-08, 0.995646, 0, 0
4.31199, 7.88155, 724.858, 132.273, 0.00050826, 2.23615e-05, 0.017663, 0.39189, 0, 0
2.78361, 0.602868, 4.34442, 10.1043, 0.324009, 1.45519e-11, 2.72525e-12, 1, 0, 0
2.47418, 0.911143, 11.3856, 12.9871, 0.187742, 1.45519e-11, 1.50368e-06, 0.045293, 0, 0
1.76956, 1.7486, 19.0955, 24.3234, 1, 1.45519e-11, 6.88594e-06, 0.986422, 0, 0
1.22243, 0.53414, 4.99695, 8.97344, 0.005098, 5.39876e-09, 0.005563, 0.996199, 0, 0
2.03399, 0.48547, 5.35213, 12.9598, 0.005988, 5.82077e-11, 0.002178, 0.993624, 0, 0
1.61172, 0.631105, 6.39483, 11.2746, 0.187742, 1.02446e-08, 0.997897, 0.996725, 0, 0
3.50482, 11.1792, 115.402, 143.654, 0.000116842, 3.46545e-06, 2.42379e-13, 0.970093, 0, 0
1.29412, 0.575773, 3.03874, 7.85235, 0.871415, 7.27596e-12, 0.001721, 0.994379, 0, 0
1.76164, 0.886501, 7.23212, 12.5699, 0.000324063, 1.40117e-06, 0.999956, 0.995407, 0, 0
1.7524, 0.711891, 4.89085, 9.83108, 2.43426e-05, 7.27596e-12, 2.55224e-05, 0.993083, 0, 0
0.84326, 0.52285, 4.11224, 8.41021, 0.417692, 2.83762e-10, 0.101676, 0.99447, 0, 0
2.36048, 1.69281, 18.8617, 27.599, 0.242985, 1.07684e-09, 0.940905, 0.981974, 0, 0
2.24493, 2.09639, 32.2463, 33.6153, 0.047031, 5.52973e-10, 0.982457, 1, 0, 0
1.27462, 0.560543, 4.36101, 8.73086, 0.749259, 3.63798e-12, 0.057016, 0.129607, 0, 0
1.66907, 0.582639, 4.62614, 9.37007, 0.532709, 9.09495e-13, 0.001399, 0.965636, 0, 0
1.26236, 0.526654, 4.53391, 8.76379, 0.059584, 9.09495e-13, 0.008059, 0.991479, 0, 0
1.56309, 0.527105, 4.29749, 9.19398, 0.348889, 9.09495e-13, 0.000397136, 0.995219, 0, 0
1.64596, 0.507208, 4.68521, 8.74453, 1, 9.09495e-13, 0.000109787, 0.998772, 0, 0
1.79401, 0.618085, 7.10011, 11.3946, 1, 3.81988e-11, 7.68703e-08, 0.912046, 0, 0
96.0846, 166.274, 62990.8, 1212.01, 0.000112221, 9.09495e-13, 1, 0.510736, 0, 0
1.473, 0.589886, 4.9505, 8.32164, 0.532709, 9.09495e-13, 7.33828e-06, 0.750385, 0, 0
1.47724, 0.417066, 2.52407, 6.52441, 1, 9.09495e-13, 2.39785e-06, 0.978082, 0, 0
1.27775, 0.484608, 3.55362, 7.35725, 0.001065, 1.45519e-10, 1.70305e-05, 0.617361, 0, 0
3.38475, 11.6772, 164.859, 157.248, 0.187742, 5.52973e-10, 0.997598, 0.995468, 0, 0
2.11923, 0.480707, 2.93095, 7.15179, 1.04792e-08, 9.09495e-13, 4.2402e-13, 1, 0, 0
1.95952, 0.417371, 3.55676, 8.3153, 0.006427, 1.81899e-12, 9.87527e-07, 0.996056, 0, 0
3.49578, 3.62451, 127.795, 50.938, 7.84157e-07, 2.53208e-05, 0.001407, 0.000763023, 0, 0
1.94415, 0.639954, 6.75357, 11.3491, 4.8736e-06, 7.83984e-10, 1.20275e-12, 0.977201, 0, 0
1.68306, 0.710228, 6.90495, 10.7699, 0.108129, 3.63798e-12, 0.001415, 0.997508, 0, 0
3.1467, 2.68661, 80.7885, 51.5669, 0.016589, 8.36459e-06, 0.94218, 0.723832, 0, 0
1.3959, 0.527506, 5.33113, 9.85562, 7.91624e-09, 7.91624e-09, 1, 0.99808, 0, 0
2.21078, 1.2116, 22.7866, 23.7556, 1.38261e-06, 1.49339e-09, 1.16872e-06, 0.995665, 0, 0
2.40541, 1.46737, 18.7642, 29.5299, 3.35316e-07, 3.63798e-12, 4.90842e-05, 0.358264, 0, 0
7.4145, 21.3269, 1399.16, 263.752, 0.143307, 2.83762e-10, 0.00010951, 1, 0, 0
1.73849, 0.517472, 4.521, 8.47752, 0.117275, 9.09495e-13, 3.36747e-07, 0.700407, 0, 0
4.13674, 4.17556, 100.074, 45.5225, 0.429591, 1.81899e-12, 3.17549e-07, 2.43282e-05, 0, 0
1.65808, 0.678234, 8.01595, 12.6768, 0.117275, 9.09495e-13, 0.015536, 0.999084, 0, 0
1.35565, 0.474947, 4.02491, 8.47053, 1, 9.09495e-13, 0.001415, 4.51343e-06, 0, 0
