104.462, 107.183, 65880.1, 1150.72, 0.532709, 2.53208e-05, 0.998114, 0.971918, 0, 0
58.0938, 74.0849, 60536.6, 1313.24, 0.027533, 1, 0.00138, 0.827386, 0, 0
114.377, 113.737, 87949.2, 1296.55, 0.004324, 0.211024, 0.003285, 1, 0, 0
31.4701, 35.1493, 26653.1, 633.84, 0.059584, 0.348889, 0.860196, 0.740162, 0, 0
35.677, 44.3848, 29838.6, 751.753, 0.532709, 4.8736e-06, 0.647562, 0.865668, 0, 0
40.6452, 39.9372, 24625.3, 705.668, 0.059584, 0.027533, 0.889771, 0.780626, 0, 0
9.99249, 29.7011, 2216.79, 409.32, 0.04096, 0.49956, 0.998682, 0.997966, 0, 0
72.128, 57.3961, 32255.2, 748.898, 4.8736e-06, 1, 0.989601, 0.629828, 0, 0
68.9523, 57.9025, 51894.7, 960.847, 0.027533, 2.53208e-05, 0.989729, 0.976011, 0, 0
27.991, 31.6217, 9774.07, 438.065, 0.117275, 0.00145, 0.742157, 0.986273, 0, 0
31.2524, 63.5434, 14336.7, 577.116, 0.013853, 0.255875, 0.999998, 1.2529e-08, 0, 0
357.367, 242.029, 383002, 3121.57, 1, 7.84157e-07, 1, 0.429989, 1, 0
31.4029, 54.5843, 26695.6, 680.724, 0.627103, 0.417692, 0.910299, 0.091049, 0, 0
52.6991, 60.6622, 38367.3, 902.156, 0.004324, 0.00145, 0.989199, 1, 0, 0
37.0102, 42.6235, 14748.1, 516.03, 0.011508, 0.755229, 0.99774, 0.954137, 0, 0
55.5612, 37.685, 18470.1, 577.985, 0.755229, 0.348889, 0.005684, 0.849823, 0, 0
89.0955, 98.6067, 95533.8, 1312.8, 1, 0.059584, 0.904145, 0.997908, 0, 0
50.6591, 49.7027, 28249.8, 768.87, 1, 0.117275, 0.997937, 0.992628, 0, 0
56.7312, 44.7322, 27103.9, 692.21, 0.532709, 0.348889, 0.997607, 0.960822, 0, 0
32.2178, 22.4122, 4009.07, 348.84, 0.348889, 0.117275, 1, 0.008193, 0, 0
106.479, 57.4968, 50556.8, 856.788, 0.016589, 0.016589, 0.080103, 0.849234, 0, 0
40.6159, 39.4876, 5907.57, 494.54, 0.348889, 1, 1, 0.649814, 0, 0
85.1019, 70.228, 36655.6, 766.688, 1, 0.117275, 0.970444, 0.316141, 0, 0
159.544, 61.6143, 109448, 1328.97, 0.059584, 0.348889, 0.986237, 0.106488, 1, 0
36.0686, 37.4621, 9264.26, 482.621, 0.755229, 0.755229, 0.999999, 0.81674, 0, 0
62.0607, 54.2137, 22642.8, 611.017, 1.94158e-06, 0.405032, 0.932291, 0.896886, 0, 0
51.4222, 72.3127, 43733.1, 913.137, 0.522397, 0.001065, 0.993294, 0.998891, 0, 0
70.037, 67.4294, 36041.6, 888.278, 0.059584, 0.532709, 1, 0.999084, 0, 0
82.0643, 92.128, 109676, 1294.64, 0.053252, 0.000294077, 0.967131, 1, 0, 0
68.4514, 92.8485, 49403.7, 1110.89, 0.000430857, 0.532709, 0.999959, 0.999064, 0, 0
22.2534, 21.2948, 3391.14, 354.421, 0.532709, 1, 1, 0.0353, 0, 0
66.2946, 56.6425, 22832.3, 639.189, 0.007632, 0.002563, 0.998094, 1, 0, 0
65.7796, 56.0418, 67650.4, 1204.29, 0.635828, 0.874629, 0.907525, 0.197595, 0, 0
28.3882, 15.8567, 4753.5, 282.76, 0.532709, 0.117275, 0.999758, 0.88131, 0, 0
68.9045, 59.8975, 45316.5, 1151.83, 0.348889, 0.000112221, 0.005367, 0.949729, 0, 0
192.564, 86.7923, 39623.9, 947.812, 0.00145, 0.000112221, 1, 0.076436, 1, 0
437.429, 230.818, 585006, 3522.04, 0.348889, 9.09495e-13, 0.99852, 0.170334, 1, 0
48.2274, 52.2428, 31502.5, 817.819, 1, 0.211024, 0.999897, 0.816043, 0, 0
15.0637, 16.4172, 3426.94, 303.761, 0.211024, 0.211024, 0.910012, 0.022574, 0, 0
162.469, 173.585, 188857, 1987.12, 0.009475, 0.053252, 0.999019, 0.002341, 0, 0
66.8893, 113.052, 58477.1, 1250.1, 0.874629, 0.038477, 0.999978, 0.216645, 0, 0
13.5355, 32.1112, 4189.15, 475.923, 0.211024, 0.348889, 0.002268, 0.406662, 0, 0
39.2339, 26.8748, 14228.7, 519.335, 1, 0.072951, 0.02631, 0.771889, 0, 0
30.6972, 19.2883, 8201.09, 365.974, 0.871415, 0.627103, 0.944892, 0.619177, 0, 0
