2.21615, 0.856292, 4.0251, 8.88403, 0.00235, 1.52588e-05, 2.26423e-05, -nan
2.22395, 0.789831, 4.58575, 8.99227, 0.00235, 1.52588e-05, 1.08002e-05, -nan
2.12749, 0.791567, 4.97626, 9.55753, 0.00235, 1.52588e-05, 4.61849e-05, -nan
2.32646, 0.998847, 4.78047, 9.32519, 0.00235, 1.52588e-05, 6.21224e-06, -nan
2.31357, 0.925495, 5.2096, 9.23204, 0.00235, 1.52588e-05, 2.39173e-05, -nan
2.52461, 0.915673, 5.93827, 9.33848, 0.000274658, 1.52588e-05, 5.2302e-06, -nan
2.21487, 0.821067, 5.75587, 9.41747, 0.049042, 1.52588e-05, 0.000109895, -nan
2.3569, 0.772293, 6.59695, 10.4604, 0.049042, 1.52588e-05, 0.000296442, -nan
2.40032, 0.824904, 5.0282, 9.20353, 0.012726, 1.52588e-05, 2.03195e-05, -nan
1.9813, 0.671948, 3.74876, 8.09832, 0.012726, 1.52588e-05, 0.000110664, -nan
1.97124, 0.57964, 3.58146, 7.2835, 0.076813, 3.05176e-05, 0.000549865, -nan
1.85652, 0.662185, 4.94316, 8.86887, 0.143463, 1.52588e-05, 0.002776, -nan
1.6758, 0.444369, 3.07003, 7.8501, 0.332306, 1.52588e-05, 0.003949, -nan
5.13955, 12.9876, 60.633, 115.402, 0.629059, 1.52588e-05, 0.00035684, -nan
1.87965, 0.663728, 4.98613, 8.88614, 0.210114, 3.05176e-05, 0.003726, -nan
6.69691, 19.4955, 123.02, 170.496, 0.143463, 1.52588e-05, 8.94628e-07, inf
1.56027, 0.742663, 5.28113, 9.06047, 0.629059, 1.52588e-05, 0.002062, -nan
1.30109, 0.625722, 3.70096, 7.26331, 0.629059, 1.52588e-05, 0.032031, -nan
1.31263, 0.838648, 7.2054, 11.1704, 0.629059, 0.049042, 0.926647, -nan
1.46863, 0.869788, 8.27507, 11.9825, 1, 0.012726, 0.227893, -nan
2.48892, 1.68132, 19.9099, 19.6488, 1, 0.332306, 0.998918, -nan
2.67722, 1.52803, 22.2878, 19.2491, 0.629059, 1.52588e-05, 0.475859, -nan
2.50966, 1.04179, 11.9949, 14.211, 0.629059, 1.52588e-05, 0.045269, -nan
1.91289, 0.61178, 5.23934, 9.29238, 0.000274658, 1.52588e-05, 0.002161, -nan
1.80337, 0.511207, 2.45815, 6.04748, 0.143463, 1.52588e-05, 3.56417e-05, -nan
2.05348, 0.791248, 4.60214, 9.22781, 0.332306, 0.000274658, 1.8535e-05, -nan
2.09715, 0.613645, 3.52577, 7.22868, 0.143463, 1.52588e-05, 1.24309e-05, -nan
2.09309, 0.708323, 3.24826, 7.11814, 0.143463, 1.52588e-05, 4.13293e-06, -nan
2.0865, 0.599395, 3.14965, 6.80515, 0.143463, 1.52588e-05, 0.000205527, -nan
2.02314, 0.581211, 3.66134, 7.9905, 0.143463, 1.52588e-05, 0.000225279, -nan
2.08599, 0.637923, 4.47055, 8.37599, 0.049042, 1.52588e-05, 0.000151999, -nan
2.19639, 0.639523, 5.15493, 8.68915, 1, 1.52588e-05, 0.007814, -nan
3.01125, 2.89547, 16.1011, 34.0933, 0.049042, 1.52588e-05, 0.102933, -nan
2.52426, 1.76905, 16.2619, 25.3047, 0.143463, 1.52588e-05, 0.075742, -nan
2.32501, 0.839232, 7.53428, 13.8887, 0.143463, 1.52588e-05, 0.019848, -nan
2.23407, 0.715967, 6.22685, 10.3324, 0.049042, 1.52588e-05, 0.004476, -nan
2.47864, 1.33587, 9.1809, 17.4318, 1, 1.52588e-05, 0.028674, -nan
2.80131, 2.51438, 18.2048, 27.5424, 0.049042, 1.52588e-05, 0.071766, -nan
2.04027, 0.663692, 4.91394, 9.54138, 0.004181, 3.05176e-05, 0.000781557, -nan
2.27352, 0.615916, 6.98605, 10.7191, 3.05176e-05, 0.000518799, 0.005501, -nan
2.29693, 0.986317, 7.79767, 11.9234, 0.000976562, 0.011719, 0.011729, -nan
18.7473, 50.1514, 109.395, 344.494, 0.753906, 0.021484, 0.999963, inf
21.3162, 60.9822, 304.133, 434.129, 1, 0.011719, 0.999848, inf
14.3946, 38.8489, 218.546, 278.789, 0.226562, 0.000976562, 0.998841, inf
16.8542, 29.0206, 4406.38, 345.73, 0.076813, 0.004181, 0.005505, inf
19.2156, 45.2571, 8165.22, 563.969, 0.480682, 0.001312, 0.002981, inf
2.00546, 1.65713, 22.7932, 24.0795, 1, 0.000728607, 0.006683, -nan
2.52555, 2.20665, 33.8961, 28.3703, 0.143463, 0.00235, 0.030191, -nan
9.48945, 27.1138, 1260.15, 297.693, 0.189247, 0.00149, 0.998279, inf
2.44542, 2.41199, 28.9342, 38.0043, 0.286279, 1.09673e-05, 0.000645117, -nan
2.17194, 1.68456, 22.4278, 26.0489, 0.503445, 4.00543e-05, 6.02759e-05, -nan
2.42289, 2.55914, 30.5, 41.1801, 0.404873, 5.72205e-06, 3.1718e-05, -nan
2.77644, 3.1027, 46.4004, 50.2921, 0.09314, 5.72205e-06, 0.000215803, -nan
1.74674, 0.713885, 5.48372, 10.1942, 0.022656, 1.19209e-07, 5.40744e-05, -nan
2.02808, 1.54305, 17.8615, 24.9779, 0.424356, 1.54972e-06, 0.00013878, -nan
7.61207, 28.3939, 267.421, 292.488, 0.83882, 1.19209e-07, 0.999802, inf
3.15064, 7.17122, 53.8174, 83.8755, 1, 1.54972e-06, 2.73774e-06, -nan
3.30823, 7.52136, 58.6417, 88.5205, 1, 1.54972e-06, 0.000696204, -nan
3.2419, 7.88058, 64.1425, 92.1656, 0.107752, 1.94311e-05, 4.03294e-05, -nan
7.73792, 29.2679, 472.739, 309.83, 0.229523, 1.54972e-06, 0.999939, inf
11.0412, 42.7034, 372.136, 433.646, 0.21004, 0.000488281, 1.66483e-10, inf
11.2999, 42.0029, 308.937, 431.542, 1, 0.21004, 8.82987e-13, inf
11.099, 41.5774, 282.945, 426.993, 1, 0.03469, 1.25575e-13, inf
3.65961, 8.43498, 64.3695, 100.059, 0.307456, 0.001544, 1.69862e-06, -nan
3.51116, 7.9393, 64.1298, 92.4283, 1, 2.98023e-06, 4.07212e-05, -nan
3.75989, 8.06394, 86.9942, 91.3592, 0.523467, 1.09673e-05, 0.000176737, -nan
3.51341, 8.01264, 64.4484, 87.8758, 0.286279, 1.09673e-05, 0.000123801, -nan
1.99986, 1.00959, 9.03142, 12.2256, 0.189247, 9.53674e-07, 0.000355005, -nan
2.09197, 0.991627, 10.6396, 13.1402, 0.404873, 2.38419e-07, 0.005624, -nan
2.09592, 0.885095, 7.18292, 11.0299, 0.307456, 1.19209e-07, 0.001489, -nan
2.04659, 0.924877, 8.43716, 11.7793, 0.022656, 1.19209e-07, 0.000109324, -nan
2.02581, 0.886365, 8.6599, 11.2803, 0.83882, 1.19209e-07, 0.000835289, -nan
1.94814, 0.864007, 8.28707, 11.7373, 0.133801, 4.76837e-07, 0.002343, -nan
5.37776, 15.7544, 158.36, 163.08, 0.286279, 1.09673e-05, 0.999277, inf
5.10327, 14.9837, 161.545, 158.773, 0.21004, 5.72205e-06, 0.99907, inf
6.9452, 20.823, 206.258, 209.94, 0.823803, 4.00543e-05, 0.999144, inf
2.03004, 1.0227, 7.67868, 11.5615, 0.012726, 0.000274658, 0.000154212, -nan
1.6673, 0.572764, 4.69069, 8.5696, 0.096252, 7.62939e-06, 0.002687, -nan
2.12707, 0.876106, 6.85318, 10.7098, 0.210114, 3.05176e-05, 0.000641163, -nan
6.96881, 19.4478, 107.334, 162.334, 0.035156, 6.10352e-05, 0.999095, inf
9.8477, 30.3675, 126.124, 244.395, 0.790527, 0.001831, 1.19961e-05, inf
24.0074, 50.5468, 8968.04, 481.271, 0.774414, 0.006348, 0.241772, inf
42.94, 70.1124, 11704.4, 506.77, 0.803619, 0.076813, 0.999938, inf
33.9876, 63.6563, 6769.72, 431.603, 0.301758, 0.035156, 0.999996, inf
10.5167, 24.0606, 2544.35, 234.782, 0.012726, 0.000274658, 0.883322, inf
1.79735, 0.957914, 8.58696, 11.5231, 0.076813, 0.000518799, 0.020978, -nan
1.88, 0.954679, 9.39368, 11.7552, 0.041389, 1.90735e-06, 0.003845, -nan
1.95711, 0.863921, 12.7002, 14.6144, 0.133801, 1.09673e-05, 0.028928, -nan
1.92149, 1.0664, 8.88658, 11.6234, 0.307456, 2.98023e-06, 0.001478, -nan
1.93146, 0.820747, 6.86906, 10.5772, 0.052479, 1.09673e-05, 0.000660629, -nan
2.1138, 1.1544, 6.66161, 11.2384, 0.006611, 1.19209e-07, 8.01298e-07, -nan
2.05176, 0.928183, 9.40925, 12.5707, 0.307456, 1.19209e-07, 0.000783897, -nan
2.07328, 1.2294, 14.7973, 17.6403, 0.107752, 5.96046e-08, 0.017874, -nan
1.88884, 0.762813, 7.2566, 11.1382, 0.063915, 1.19209e-07, 0.001299, -nan
1.75218, 0.705912, 7.51609, 10.8156, 0.014633, 5.96046e-08, 0.005317, -nan
1.73962, 0.593274, 5.98345, 9.45804, 0.014633, 5.96046e-08, 0.000428336, -nan
1.9161, 0.768791, 5.99276, 9.26775, 0.307456, 1.19209e-07, 2.55806e-05, -nan
1.90826, 0.717122, 4.38477, 8.24428, 0.690038, 5.96046e-08, 1.8779e-05, -nan
1.87092, 0.681449, 6.1568, 9.61555, 0.424356, 5.96046e-08, 2.08346e-05, -nan
1.83996, 0.636986, 7.26352, 11.0358, 0.229523, 5.96046e-08, 0.001236, -nan
1.93313, 0.919088, 11.7977, 16.0802, 0.014633, 1.54972e-06, 0.021475, -nan
7.50947, 26.7892, 352.644, 277.039, 0.063915, 0.000277162, 0.999969, inf
8.66193, 26.908, 597.013, 284.812, 0.83882, 0.15159, 0.998089, inf
8.21454, 27.4837, 453.06, 282.359, 1, 0.002599, 0.999318, inf
7.48545, 26.3955, 421.997, 281.079, 0.424356, 0.000156522, 0.999691, inf
7.26438, 26.488, 295.867, 281.302, 0.014633, 1.54972e-06, 0.99972, inf
2.0272, 0.903052, 12.8355, 18.155, 0.107752, 1.54972e-06, 0.01396, -nan
1.77431, 0.507694, 7.79928, 12.09, 0.004077, 5.96046e-08, 0.003343, -nan
1.84344, 0.536208, 6.29207, 9.63615, 0.107752, 5.96046e-08, 0.000678894, -nan
1.86053, 0.611141, 4.93838, 9.11146, 0.043285, 5.96046e-08, 8.85727e-05, -nan
2.40058, 2.59589, 26.9106, 34.9761, 0.000910521, 1.54972e-06, 0.047254, -nan
1.91597, 0.702012, 7.04127, 10.2631, 0.014633, 5.96046e-08, 0.000227225, -nan
2.06925, 0.827738, 7.2544, 10.4787, 0.107752, 5.96046e-08, 0.000147928, -nan
2.085, 0.627108, 5.23538, 8.81373, 0.004077, 5.96046e-08, 2.77068e-05, -nan
1.94448, 0.755338, 4.64165, 8.22874, 0.004077, 5.96046e-08, 5.82216e-08, -nan
2.04466, 0.754128, 6.13918, 10.5012, 0.000156522, 1.54972e-06, 1.29823e-06, -nan
1.94563, 0.797475, 4.8989, 8.89363, 0.006611, 2.98023e-06, 1.40074e-06, -nan
1.95948, 0.794668, 4.71013, 8.6423, 3.5882e-05, 2.98023e-06, 6.03514e-08, -nan
1.91631, 0.833197, 4.83641, 9.06152, 1.54972e-06, 1.54972e-06, 7.22509e-08, -nan
1.89783, 0.849914, 6.16739, 9.81256, 3.5882e-05, 2.98023e-06, 3.38274e-06, -nan
2.01336, 1.01757, 6.13409, 10.1151, 6.60419e-05, 5.72205e-06, 5.22484e-07, -nan
1.87035, 0.8572, 5.98641, 11.1, 0.007197, 0.000221252, 9.77659e-05, -nan
2.22623, 2.29774, 22.9474, 27.3525, 0.454498, 0.004181, 0.171264, -nan
17.2887, 33.8528, 4130.29, 341.79, 0.145996, 0.006348, 0.864286, inf
1.92915, 0.945494, 7.60115, 11.2289, 0.092285, 0.003418, 0.036279, -nan
1.8295, 0.787201, 5.02316, 9.13577, 0.118469, 6.10352e-05, 0.003794, -nan
1.71876, 0.793074, 3.90266, 7.70498, 0.012726, 1.52588e-05, 9.45035e-06, -nan
2.09764, 0.690288, 5.26732, 9.30025, 0.021271, 3.05176e-05, 0.003538, -nan
1.85124, 0.738781, 4.26335, 7.85335, 0.004181, 3.05176e-05, 0.000391125, -nan
1.83685, 0.771994, 3.90891, 7.92771, 0.012726, 1.52588e-05, 0.00026944, -nan
2.0174, 0.682245, 4.86059, 8.84811, 0.012726, 1.52588e-05, 0.005469, -nan
1.78578, 0.874202, 4.26958, 8.37209, 0.004181, 3.05176e-05, 0.000189783, -nan
1.87704, 0.93195, 6.11968, 10.0874, 0.049042, 1.52588e-05, 0.000149192, -nan
1.75088, 0.741769, 4.60446, 8.67743, 0.332306, 1.52588e-05, 0.00216, -nan
1.84325, 0.660291, 5.59689, 9.47203, 0.143463, 1.52588e-05, 0.011152, -nan
1.68638, 0.814974, 6.05212, 9.47238, 0.629059, 1.52588e-05, 0.003595, -nan
1.56619, 0.788909, 4.87857, 8.62714, 1, 1.52588e-05, 0.005963, -nan
1.738, 0.739567, 5.2858, 8.93027, 0.332306, 1.52588e-05, 0.002748, -nan
1.70284, 0.898777, 6.56548, 10.5823, 0.049042, 1.52588e-05, 0.005523, -nan
1.4671, 0.781255, 6.98983, 10.3448, 1, 1.52588e-05, 0.010031, -nan
0.917857, 0.679087, 2.84236, 8.09267, 0.332306, 0.049042, 0.116578, -nan
1.21392, 0.611526, 5.81896, 9.65216, 0.143463, 0.143463, 0.078391, -nan
1.60341, 0.710114, 8.65387, 11.8706, 0.049042, 0.143463, 0.018316, -nan
2.68286, 1.18923, 21.9662, 21.351, 0.210114, 0.210114, 0.001577, -nan
2.17446, 1.17573, 11.6684, 15.7924, 0.143463, 0.049042, 0.000189484, -nan
2.04284, 1.13339, 9.04321, 13.47, 0.629059, 0.000274658, 0.000582907, -nan
1.86102, 0.809784, 3.83789, 7.80901, 0.012726, 1.52588e-05, 5.6768e-06, -nan
1.65181, 0.975034, 5.02095, 9.21182, 1, 1.52588e-05, 0.000385092, -nan
1.84417, 0.893894, 4.62772, 9.53988, 0.332306, 1.52588e-05, 7.40266e-05, -nan
1.95988, 0.801198, 5.31795, 10.045, 0.143463, 1.52588e-05, 0.000143851, -nan
2.02167, 0.916375, 5.0456, 10.0967, 0.143463, 1.52588e-05, 0.000123859, -nan
1.93138, 0.832903, 5.35977, 8.92718, 0.012726, 1.52588e-05, 0.000210577, -nan
2.07497, 0.959423, 4.12024, 7.9217, 0.00235, 1.52588e-05, 1.87637e-06, -nan
